Kernel Interface table
Iface      MTU    RX-OK RX-ERR RX-DRP RX-OVR    TX-OK TX-ERR TX-DRP TX-OVR Flg
s1-eth10  1500   329825      0      0 0        322929      0      0      0 BMRU
s1-eth10  1500 29302417      0      0 0      30216379      0      0      0 BMRU
Kernel Interface table
Iface      MTU    RX-OK RX-ERR RX-DRP RX-OVR    TX-OK TX-ERR TX-DRP TX-OVR Flg
enp0s31f  1500   958150      0      0 0        115927      0      0      0 BMRU
lo       65536   668952      0      0 0        668952      0      0      0 LRU
s1-eth1   1500   616371      0      0 0        608334      0      0      0 BMRU
s1-eth2   1500   407987      0      0 0        400204      0      0      0 BMRU
s1-eth3   1500   426068      0      0 0        416306      0      0      0 BMRU
s1-eth4   1500   426470      0      0 0        420500      0      0      0 BMRU
s1-eth5   1500   370955      0      0 0        364834      0      0      0 BMRU
s1-eth6   1500   346419      0      0 0        337721      0      0      0 BMRU
s1-eth7   1500   340035      0      0 0        332390      0      0      0 BMRU
s1-eth8   1500   360519      0      0 0        351595      0      0      0 BMRU
s1-eth9   1500   350761      0      0 0        341092      0      0      0 BMRU
s1-eth10  1500   327151      0      0 0        315665      0      0      0 BMRU
s1-eth11  1500   331959      0      0 0        321965      0      0      0 BMRU
s1-eth12  1500   350686      0      0 0        342749      0      0      0 BMRU
s1-eth13  1500   323658      0      0 0        312054      0      0      0 BMRU
s1-eth14  1500   314373      0      0 0        305439      0      0      0 BMRU
s1-eth15  1500   316291      0      0 0        307279      0      0      0 BMRU
s1-eth16  1500   326274      0      0 0        316814      0      0      0 BMRU
s1-eth17  1500   316841      0      0 0        307244      0      0      0 BMRU
s1-eth18  1500   326297      0      0 0        319259      0      0      0 BMRU
s1-eth19  1500   326372      0      0 0        315583      0      0      0 BMRU
s1-eth20  1500   309577      0      0 0        302041      0      0      0 BMRU
s1-eth21  1500   321897      0      0 0        311717      0      0      0 BMRU
s1-eth22  1500   306936      0      0 0        299554      0      0      0 BMRU
s1-eth23  1500   341407      0      0 0        333406      0      0      0 BMRU
s1-eth24  1500   324352      0      0 0        314557      0      0      0 BMRU
s1-eth25  1500   319781      0      0 0        311401      0      0      0 BMRU
s1-eth26  1500   317965      0      0 0        309193      0      0      0 BMRU
s1-eth27  1500   313337      0      0 0        306429      0      0      0 BMRU
s1-eth28  1500   305366      0      0 0        296949      0      0      0 BMRU
s1-eth29  1500   308560      0      0 0        298673      0      0      0 BMRU
s1-eth30  1500   310062      0      0 0        299525      0      0      0 BMRU
s1-eth31  1500   313171      0      0 0        304728      0      0      0 BMRU
s1-eth32  1500   314818      0      0 0        302914      0      0      0 BMRU
s1-eth33  1500   313158      0      0 0        305671      0      0      0 BMRU
s1-eth34  1500   299389      0      0 0        287923      0      0      0 BMRU
s1-eth35  1500   318914      0      0 0        308014      0      0      0 BMRU
s1-eth36  1500   301165      0      0 0        291004      0      0      0 BMRU
s1-eth37  1500   305498      0      0 0        296900      0      0      0 BMRU
s1-eth38  1500   314100      0      0 0        303514      0      0      0 BMRU
s1-eth39  1500   316642      0      0 0        304832      0      0      0 BMRU
s1-eth40  1500   306931      0      0 0        299066      0      0      0 BMRU
s1-eth41  1500   317699      0      0 0        306976      0      0      0 BMRU
s1-eth42  1500   304368      0      0 0        295869      0      0      0 BMRU
s1-eth43  1500   303198      0      0 0        295508      0      0      0 BMRU
s1-eth44  1500   307472      0      0 0        294894      0      0      0 BMRU
s1-eth45  1500   305187      0      0 0        296997      0      0      0 BMRU
s1-eth46  1500   303760      0      0 0        293112      0      0      0 BMRU
s1-eth47  1500   305652      0      0 0        295695      0      0      0 BMRU
s1-eth48  1500   317451      0      0 0        307685      0      0      0 BMRU
s1-eth49  1500   295934      0      0 0        289529      0      0      0 BMRU
s1-eth50  1500   302382      0      0 0        292852      0      0      0 BMRU
s1-eth51  1500   319563      0      0 0        307340      0      0      0 BMRU
s1-eth52  1500   300288      0      0 0        291663      0      0      0 BMRU
s1-eth53  1500   301514      0      0 0        290787      0      0      0 BMRU
s1-eth54  1500   313053      0      0 0        303925      0      0      0 BMRU
s1-eth55  1500   304564      0      0 0        292711      0      0      0 BMRU
s1-eth56  1500   306165      0      0 0        299306      0      0      0 BMRU
s1-eth57  1500   296739      0      0 0        287895      0      0      0 BMRU
s1-eth58  1500   295777      0      0 0        289515      0      0      0 BMRU
s1-eth59  1500   286966      0      0 0        278659      0      0      0 BMRU
s1-eth60  1500   298634      0      0 0        288710      0      0      0 BMRU
s1-eth61  1500   302122      0      0 0        293362      0      0      0 BMRU
s1-eth62  1500   299278      0      0 0        291396      0      0      0 BMRU
s1-eth63  1500   302462      0      0 0        293459      0      0      0 BMRU
s1-eth64  1500   305880      0      0 0        296402      0      0      0 BMRU
s1-eth65  1500   298590      0      0 0        289753      0      0      0 BMRU
s1-eth66  1500   290051      0      0 0        281855      0      0      0 BMRU
s1-eth67  1500   307758      0      0 0        298075      0      0      0 BMRU
s1-eth68  1500   292194      0      0 0        283114      0      0      0 BMRU
s1-eth69  1500   306421      0      0 0        298444      0      0      0 BMRU
s1-eth70  1500   296674      0      0 0        289238      0      0      0 BMRU
s1-eth71  1500   305478      0      0 0        295675      0      0      0 BMRU
s1-eth72  1500   295391      0      0 0        284939      0      0      0 BMRU
s1-eth73  1500   296997      0      0 0        287571      0      0      0 BMRU
s1-eth74  1500   327959      0      0 0        318068      0      0      0 BMRU
s1-eth75  1500   299575      0      0 0        289746      0      0      0 BMRU
s1-eth76  1500   305320      0      0 0        296830      0      0      0 BMRU
s1-eth77  1500   321124      0      0 0        310700      0      0      0 BMRU
s1-eth78  1500   298832      0      0 0        288597      0      0      0 BMRU
s1-eth79  1500   303537      0      0 0        294562      0      0      0 BMRU
s1-eth80  1500   288949      0      0 0        279930      0      0      0 BMRU
s1-eth81  1500   306127      0      0 0        295228      0      0      0 BMRU
s1-eth82  1500   313181      0      0 0        304490      0      0      0 BMRU
s1-eth83  1500   302926      0      0 0        294847      0      0      0 BMRU
s1-eth84  1500   307824      0      0 0        298952      0      0      0 BMRU
s1-eth85  1500   300068      0      0 0        288961      0      0      0 BMRU
s1-eth86  1500   310612      0      0 0        299428      0      0      0 BMRU
s1-eth87  1500   310656      0      0 0        301901      0      0      0 BMRU
s1-eth88  1500   306252      0      0 0        297393      0      0      0 BMRU
s1-eth89  1500   305246      0      0 0        295835      0      0      0 BMRU
s1-eth90  1500   293992      0      0 0        284388      0      0      0 BMRU
s1-eth91  1500   317169      0      0 0        307807      0      0      0 BMRU
s1-eth92  1500   305500      0      0 0        296305      0      0      0 BMRU
s1-eth93  1500   297905      0      0 0        289242      0      0      0 BMRU
s1-eth94  1500   309395      0      0 0        301289      0      0      0 BMRU
s1-eth95  1500   282488      0      0 0        274483      0      0      0 BMRU
s1-eth96  1500   313632      0      0 0        305112      0      0      0 BMRU
s1-eth97  1500   305359      0      0 0        295522      0      0      0 BMRU
s1-eth98  1500   330064      0      0 0        320115      0      0      0 BMRU
s1-eth99  1500   322084      0      0 0        313776      0      0      0 BMRU
s1-eth10  1500   345671      0      0 0        338080      0      0      0 BMRU
s1-eth10  1500 30812986      0      0 0      31765430      0      0      0 BMRU
Kernel Interface table
Iface      MTU    RX-OK RX-ERR RX-DRP RX-OVR    TX-OK TX-ERR TX-DRP TX-OVR Flg
enp0s31f  1500   959080      0      0 0        115945      0      0      0 BMRU
lo       65536   670949      0      0 0        670949      0      0      0 LRU
s1-eth1   1500   642182      0      0 0        633808      0      0      0 BMRU
s1-eth2   1500   422215      0      0 0        414050      0      0      0 BMRU
s1-eth3   1500   448620      0      0 0        438706      0      0      0 BMRU
s1-eth4   1500   447522      0      0 0        441058      0      0      0 BMRU
s1-eth5   1500   387385      0      0 0        381122      0      0      0 BMRU
s1-eth6   1500   367619      0      0 0        358519      0      0      0 BMRU
s1-eth7   1500   357665      0      0 0        349614      0      0      0 BMRU
s1-eth8   1500   375833      0      0 0        366538      0      0      0 BMRU
s1-eth9   1500   369360      0      0 0        359214      0      0      0 BMRU
s1-eth10  1500   343590      0      0 0        331771      0      0      0 BMRU
s1-eth11  1500   347165      0      0 0        336725      0      0      0 BMRU
s1-eth12  1500   366418      0      0 0        358094      0      0      0 BMRU
s1-eth13  1500   339039      0      0 0        326611      0      0      0 BMRU
s1-eth14  1500   329546      0      0 0        320116      0      0      0 BMRU
s1-eth15  1500   331708      0      0 0        322199      0      0      0 BMRU
s1-eth16  1500   343880      0      0 0        334095      0      0      0 BMRU
s1-eth17  1500   332161      0      0 0        322402      0      0      0 BMRU
s1-eth18  1500   341328      0      0 0        333939      0      0      0 BMRU
s1-eth19  1500   341847      0      0 0        330437      0      0      0 BMRU
s1-eth20  1500   324761      0      0 0        316609      0      0      0 BMRU
s1-eth21  1500   338100      0      0 0        327795      0      0      0 BMRU
s1-eth22  1500   324245      0      0 0        316514      0      0      0 BMRU
s1-eth23  1500   356488      0      0 0        348291      0      0      0 BMRU
s1-eth24  1500   340855      0      0 0        330413      0      0      0 BMRU
s1-eth25  1500   335051      0      0 0        326532      0      0      0 BMRU
s1-eth26  1500   332969      0      0 0        323744      0      0      0 BMRU
s1-eth27  1500   328426      0      0 0        320991      0      0      0 BMRU
s1-eth28  1500   320754      0      0 0        311815      0      0      0 BMRU
s1-eth29  1500   323721      0      0 0        313605      0      0      0 BMRU
s1-eth30  1500   325249      0      0 0        314307      0      0      0 BMRU
s1-eth31  1500   328188      0      0 0        318664      0      0      0 BMRU
s1-eth32  1500   329565      0      0 0        317231      0      0      0 BMRU
s1-eth33  1500   328271      0      0 0        320045      0      0      0 BMRU
s1-eth34  1500   313802      0      0 0        302060      0      0      0 BMRU
s1-eth35  1500   334075      0      0 0        322734      0      0      0 BMRU
s1-eth36  1500   317162      0      0 0        305701      0      0      0 BMRU
s1-eth37  1500   320806      0      0 0        311597      0      0      0 BMRU
s1-eth38  1500   329069      0      0 0        318042      0      0      0 BMRU
s1-eth39  1500   331594      0      0 0        319306      0      0      0 BMRU
s1-eth40  1500   321863      0      0 0        313507      0      0      0 BMRU
s1-eth41  1500   332767      0      0 0        321515      0      0      0 BMRU
s1-eth42  1500   311825      0      0 0        303052      0      0      0 BMRU
s1-eth43  1500   319056      0      0 0        310747      0      0      0 BMRU
s1-eth44  1500   322413      0      0 0        309640      0      0      0 BMRU
s1-eth45  1500   321005      0      0 0        312353      0      0      0 BMRU
s1-eth46  1500   318281      0      0 0        307308      0      0      0 BMRU
s1-eth47  1500   320567      0      0 0        310461      0      0      0 BMRU
s1-eth48  1500   332348      0      0 0        322478      0      0      0 BMRU
s1-eth49  1500   310654      0      0 0        304148      0      0      0 BMRU
s1-eth50  1500   317361      0      0 0        307612      0      0      0 BMRU
s1-eth51  1500   334480      0      0 0        322154      0      0      0 BMRU
s1-eth52  1500   314731      0      0 0        305869      0      0      0 BMRU
s1-eth53  1500   315949      0      0 0        304842      0      0      0 BMRU
s1-eth54  1500   327470      0      0 0        318121      0      0      0 BMRU
s1-eth55  1500   320037      0      0 0        307531      0      0      0 BMRU
s1-eth56  1500   321156      0      0 0        314102      0      0      0 BMRU
s1-eth57  1500   311544      0      0 0        302441      0      0      0 BMRU
s1-eth58  1500   310104      0      0 0        303613      0      0      0 BMRU
s1-eth59  1500   302545      0      0 0        294064      0      0      0 BMRU
s1-eth60  1500   313035      0      0 0        302907      0      0      0 BMRU
s1-eth61  1500   316333      0      0 0        307425      0      0      0 BMRU
s1-eth62  1500   306657      0      0 0        298481      0      0      0 BMRU
s1-eth63  1500   317198      0      0 0        307977      0      0      0 BMRU
s1-eth64  1500   320441      0      0 0        310726      0      0      0 BMRU
s1-eth65  1500   313625      0      0 0        304516      0      0      0 BMRU
s1-eth66  1500   305399      0      0 0        296701      0      0      0 BMRU
s1-eth67  1500   322608      0      0 0        311888      0      0      0 BMRU
s1-eth68  1500   307120      0      0 0        297876      0      0      0 BMRU
s1-eth69  1500   321202      0      0 0        313126      0      0      0 BMRU
s1-eth70  1500   311764      0      0 0        304052      0      0      0 BMRU
s1-eth71  1500   319932      0      0 0        309927      0      0      0 BMRU
s1-eth72  1500   309888      0      0 0        299358      0      0      0 BMRU
s1-eth73  1500   311309      0      0 0        301696      0      0      0 BMRU
s1-eth74  1500   342903      0      0 0        332606      0      0      0 BMRU
s1-eth75  1500   314652      0      0 0        304211      0      0      0 BMRU
s1-eth76  1500   320374      0      0 0        311225      0      0      0 BMRU
s1-eth77  1500   336953      0      0 0        326157      0      0      0 BMRU
s1-eth78  1500   313550      0      0 0        303046      0      0      0 BMRU
s1-eth79  1500   318196      0      0 0        308888      0      0      0 BMRU
s1-eth80  1500   304160      0      0 0        294903      0      0      0 BMRU
s1-eth81  1500   320599      0      0 0        309520      0      0      0 BMRU
s1-eth82  1500   332799      0      0 0        323813      0      0      0 BMRU
s1-eth83  1500   306406      0      0 0        298202      0      0      0 BMRU
s1-eth84  1500   322393      0      0 0        312519      0      0      0 BMRU
s1-eth85  1500   315615      0      0 0        303885      0      0      0 BMRU
s1-eth86  1500   325711      0      0 0        314149      0      0      0 BMRU
s1-eth87  1500   325475      0      0 0        316570      0      0      0 BMRU
s1-eth88  1500   321057      0      0 0        312032      0      0      0 BMRU
s1-eth89  1500   320190      0      0 0        310050      0      0      0 BMRU
s1-eth90  1500   309579      0      0 0        299622      0      0      0 BMRU
s1-eth91  1500   332471      0      0 0        322120      0      0      0 BMRU
s1-eth92  1500   322396      0      0 0        312447      0      0      0 BMRU
s1-eth93  1500   312498      0      0 0        302734      0      0      0 BMRU
s1-eth94  1500   324829      0      0 0        316538      0      0      0 BMRU
s1-eth95  1500   297721      0      0 0        289556      0      0      0 BMRU
s1-eth96  1500   329460      0      0 0        319584      0      0      0 BMRU
s1-eth97  1500   321193      0      0 0        310738      0      0      0 BMRU
s1-eth98  1500   345696      0      0 0        335556      0      0      0 BMRU
s1-eth99  1500   339326      0      0 0        330842      0      0      0 BMRU
s1-eth10  1500   361696      0      0 0        353804      0      0      0 BMRU
s1-eth10  1500 32305995      0      0 0      33298461      0      0      0 BMRU
Kernel Interface table
Iface      MTU    RX-OK RX-ERR RX-DRP RX-OVR    TX-OK TX-ERR TX-DRP TX-OVR Flg
enp0s31f  1500   959512      0      0 0        115951      0      0      0 BMRU
lo       65536   671665      0      0 0        671665      0      0      0 LRU
s1-eth1   1500   667595      0      0 0        658593      0      0      0 BMRU
s1-eth2   1500   443581      0      0 0        435000      0      0      0 BMRU
s1-eth3   1500   471508      0      0 0        460842      0      0      0 BMRU
s1-eth4   1500   462729      0      0 0        455665      0      0      0 BMRU
s1-eth5   1500   406856      0      0 0        399820      0      0      0 BMRU
s1-eth6   1500   384170      0      0 0        374338      0      0      0 BMRU
s1-eth7   1500   376455      0      0 0        368077      0      0      0 BMRU
s1-eth8   1500   391119      0      0 0        381705      0      0      0 BMRU
s1-eth9   1500   389427      0      0 0        379009      0      0      0 BMRU
s1-eth10  1500   359521      0      0 0        347075      0      0      0 BMRU
s1-eth11  1500   363104      0      0 0        352126      0      0      0 BMRU
s1-eth12  1500   381489      0      0 0        373016      0      0      0 BMRU
s1-eth13  1500   354523      0      0 0        341888      0      0      0 BMRU
s1-eth14  1500   344741      0      0 0        334995      0      0      0 BMRU
s1-eth15  1500   347800      0      0 0        337521      0      0      0 BMRU
s1-eth16  1500   359722      0      0 0        349405      0      0      0 BMRU
s1-eth17  1500   350563      0      0 0        340370      0      0      0 BMRU
s1-eth18  1500   359828      0      0 0        351925      0      0      0 BMRU
s1-eth19  1500   357321      0      0 0        345489      0      0      0 BMRU
s1-eth20  1500   340025      0      0 0        331552      0      0      0 BMRU
s1-eth21  1500   353229      0      0 0        342804      0      0      0 BMRU
s1-eth22  1500   339066      0      0 0        331150      0      0      0 BMRU
s1-eth23  1500   371749      0      0 0        362923      0      0      0 BMRU
s1-eth24  1500   356621      0      0 0        346015      0      0      0 BMRU
s1-eth25  1500   350205      0      0 0        341210      0      0      0 BMRU
s1-eth26  1500   348052      0      0 0        338288      0      0      0 BMRU
s1-eth27  1500   343363      0      0 0        335312      0      0      0 BMRU
s1-eth28  1500   336268      0      0 0        326639      0      0      0 BMRU
s1-eth29  1500   341902      0      0 0        330611      0      0      0 BMRU
s1-eth30  1500   339813      0      0 0        328439      0      0      0 BMRU
s1-eth31  1500   343170      0      0 0        333476      0      0      0 BMRU
s1-eth32  1500   346878      0      0 0        334304      0      0      0 BMRU
s1-eth33  1500   343516      0      0 0        333690      0      0      0 BMRU
s1-eth34  1500   329196      0      0 0        316639      0      0      0 BMRU
s1-eth35  1500   349106      0      0 0        337242      0      0      0 BMRU
s1-eth36  1500   332432      0      0 0        320571      0      0      0 BMRU
s1-eth37  1500   338189      0      0 0        328242      0      0      0 BMRU
s1-eth38  1500   343635      0      0 0        332403      0      0      0 BMRU
s1-eth39  1500   346613      0      0 0        333997      0      0      0 BMRU
s1-eth40  1500   336944      0      0 0        328427      0      0      0 BMRU
s1-eth41  1500   347580      0      0 0        336185      0      0      0 BMRU
s1-eth42  1500   326259      0      0 0        316805      0      0      0 BMRU
s1-eth43  1500   334625      0      0 0        325719      0      0      0 BMRU
s1-eth44  1500   337131      0      0 0        324280      0      0      0 BMRU
s1-eth45  1500   336728      0      0 0        327560      0      0      0 BMRU
s1-eth46  1500   334915      0      0 0        323400      0      0      0 BMRU
s1-eth47  1500   335378      0      0 0        325157      0      0      0 BMRU
s1-eth48  1500   347129      0      0 0        337191      0      0      0 BMRU
s1-eth49  1500   325774      0      0 0        318640      0      0      0 BMRU
s1-eth50  1500   332253      0      0 0        321999      0      0      0 BMRU
s1-eth51  1500   349322      0      0 0        336575      0      0      0 BMRU
s1-eth52  1500   329534      0      0 0        320123      0      0      0 BMRU
s1-eth53  1500   330667      0      0 0        319194      0      0      0 BMRU
s1-eth54  1500   342695      0      0 0        332608      0      0      0 BMRU
s1-eth55  1500   334910      0      0 0        322297      0      0      0 BMRU
s1-eth56  1500   336199      0      0 0        328709      0      0      0 BMRU
s1-eth57  1500   326348      0      0 0        317154      0      0      0 BMRU
s1-eth58  1500   324942      0      0 0        318017      0      0      0 BMRU
s1-eth59  1500   316845      0      0 0        308208      0      0      0 BMRU
s1-eth60  1500   317683      0      0 0        307374      0      0      0 BMRU
s1-eth61  1500   330865      0      0 0        321536      0      0      0 BMRU
s1-eth62  1500   322078      0      0 0        312495      0      0      0 BMRU
s1-eth63  1500   331677      0      0 0        322373      0      0      0 BMRU
s1-eth64  1500   335151      0      0 0        324706      0      0      0 BMRU
s1-eth65  1500   328126      0      0 0        318862      0      0      0 BMRU
s1-eth66  1500   319912      0      0 0        311080      0      0      0 BMRU
s1-eth67  1500   337766      0      0 0        326435      0      0      0 BMRU
s1-eth68  1500   321530      0      0 0        312069      0      0      0 BMRU
s1-eth69  1500   335838      0      0 0        327627      0      0      0 BMRU
s1-eth70  1500   328523      0      0 0        320403      0      0      0 BMRU
s1-eth71  1500   335267      0      0 0        324570      0      0      0 BMRU
s1-eth72  1500   324505      0      0 0        313672      0      0      0 BMRU
s1-eth73  1500   325828      0      0 0        315496      0      0      0 BMRU
s1-eth74  1500   357549      0      0 0        347069      0      0      0 BMRU
s1-eth75  1500   329404      0      0 0        318758      0      0      0 BMRU
s1-eth76  1500   335365      0      0 0        325540      0      0      0 BMRU
s1-eth77  1500   351773      0      0 0        340861      0      0      0 BMRU
s1-eth78  1500   328545      0      0 0        316806      0      0      0 BMRU
s1-eth79  1500   332860      0      0 0        323446      0      0      0 BMRU
s1-eth80  1500   319005      0      0 0        309595      0      0      0 BMRU
s1-eth81  1500   335545      0      0 0        324196      0      0      0 BMRU
s1-eth82  1500   349472      0      0 0        339528      0      0      0 BMRU
s1-eth83  1500   313914      0      0 0        305428      0      0      0 BMRU
s1-eth84  1500   337761      0      0 0        327224      0      0      0 BMRU
s1-eth85  1500   330544      0      0 0        318558      0      0      0 BMRU
s1-eth86  1500   340703      0      0 0        328478      0      0      0 BMRU
s1-eth87  1500   330872      0      0 0        321731      0      0      0 BMRU
s1-eth88  1500   336219      0      0 0        326912      0      0      0 BMRU
s1-eth89  1500   335557      0      0 0        324461      0      0      0 BMRU
s1-eth90  1500   325182      0      0 0        314062      0      0      0 BMRU
s1-eth91  1500   347581      0      0 0        336322      0      0      0 BMRU
s1-eth92  1500   337138      0      0 0        326940      0      0      0 BMRU
s1-eth93  1500   328570      0      0 0        316950      0      0      0 BMRU
s1-eth94  1500   341446      0      0 0        332923      0      0      0 BMRU
s1-eth95  1500   314595      0      0 0        306225      0      0      0 BMRU
s1-eth96  1500   344991      0      0 0        334548      0      0      0 BMRU
s1-eth97  1500   337753      0      0 0        326996      0      0      0 BMRU
s1-eth98  1500   362104      0      0 0        351778      0      0      0 BMRU
s1-eth99  1500   355184      0      0 0        346562      0      0      0 BMRU
s1-eth10  1500   378943      0      0 0        370335      0      0      0 BMRU
s1-eth10  1500 33804994      0      0 0      34844050      0      0      0 BMRU
Kernel Interface table
Iface      MTU    RX-OK RX-ERR RX-DRP RX-OVR    TX-OK TX-ERR TX-DRP TX-OVR Flg
enp0s31f  1500   960002      0      0 0        115962      0      0      0 BMRU
lo       65536   672535      0      0 0        672535      0      0      0 LRU
s1-eth1   1500   694965      0      0 0        685477      0      0      0 BMRU
s1-eth2   1500   461160      0      0 0        452118      0      0      0 BMRU
s1-eth3   1500   495161      0      0 0        484162      0      0      0 BMRU
s1-eth4   1500   478160      0      0 0        470686      0      0      0 BMRU
s1-eth5   1500   429625      0      0 0        422115      0      0      0 BMRU
s1-eth6   1500   403620      0      0 0        393095      0      0      0 BMRU
s1-eth7   1500   389758      0      0 0        380821      0      0      0 BMRU
s1-eth8   1500   406484      0      0 0        396826      0      0      0 BMRU
s1-eth9   1500   410620      0      0 0        399793      0      0      0 BMRU
s1-eth10  1500   375154      0      0 0        362003      0      0      0 BMRU
s1-eth11  1500   379309      0      0 0        367827      0      0      0 BMRU
s1-eth12  1500   397218      0      0 0        387629      0      0      0 BMRU
s1-eth13  1500   373146      0      0 0        359587      0      0      0 BMRU
s1-eth14  1500   360570      0      0 0        349950      0      0      0 BMRU
s1-eth15  1500   363456      0      0 0        352758      0      0      0 BMRU
s1-eth16  1500   375227      0      0 0        364575      0      0      0 BMRU
s1-eth17  1500   367797      0      0 0        357367      0      0      0 BMRU
s1-eth18  1500   378725      0      0 0        370431      0      0      0 BMRU
s1-eth19  1500   372778      0      0 0        360468      0      0      0 BMRU
s1-eth20  1500   355627      0      0 0        346610      0      0      0 BMRU
s1-eth21  1500   368824      0      0 0        357692      0      0      0 BMRU
s1-eth22  1500   354597      0      0 0        345790      0      0      0 BMRU
s1-eth23  1500   387112      0      0 0        377553      0      0      0 BMRU
s1-eth24  1500   372276      0      0 0        361287      0      0      0 BMRU
s1-eth25  1500   365213      0      0 0        355980      0      0      0 BMRU
s1-eth26  1500   366394      0      0 0        356151      0      0      0 BMRU
s1-eth27  1500   358515      0      0 0        349935      0      0      0 BMRU
s1-eth28  1500   351348      0      0 0        341234      0      0      0 BMRU
s1-eth29  1500   354730      0      0 0        342908      0      0      0 BMRU
s1-eth30  1500   355536      0      0 0        343222      0      0      0 BMRU
s1-eth31  1500   358655      0      0 0        348209      0      0      0 BMRU
s1-eth32  1500   361848      0      0 0        348874      0      0      0 BMRU
s1-eth33  1500   359376      0      0 0        348618      0      0      0 BMRU
s1-eth34  1500   343859      0      0 0        331120      0      0      0 BMRU
s1-eth35  1500   363767      0      0 0        351666      0      0      0 BMRU
s1-eth36  1500   347732      0      0 0        335366      0      0      0 BMRU
s1-eth37  1500   353192      0      0 0        342860      0      0      0 BMRU
s1-eth38  1500   358538      0      0 0        346796      0      0      0 BMRU
s1-eth39  1500   361561      0      0 0        348452      0      0      0 BMRU
s1-eth40  1500   351684      0      0 0        343069      0      0      0 BMRU
s1-eth41  1500   362095      0      0 0        350539      0      0      0 BMRU
s1-eth42  1500   343518      0      0 0        333529      0      0      0 BMRU
s1-eth43  1500   349576      0      0 0        340180      0      0      0 BMRU
s1-eth44  1500   355110      0      0 0        341751      0      0      0 BMRU
s1-eth45  1500   352521      0      0 0        342833      0      0      0 BMRU
s1-eth46  1500   349767      0      0 0        338124      0      0      0 BMRU
s1-eth47  1500   350540      0      0 0        340115      0      0      0 BMRU
s1-eth48  1500   361756      0      0 0        351637      0      0      0 BMRU
s1-eth49  1500   341094      0      0 0        333268      0      0      0 BMRU
s1-eth50  1500   347109      0      0 0        336503      0      0      0 BMRU
s1-eth51  1500   364029      0      0 0        350498      0      0      0 BMRU
s1-eth52  1500   344211      0      0 0        334040      0      0      0 BMRU
s1-eth53  1500   346384      0      0 0        334044      0      0      0 BMRU
s1-eth54  1500   357640      0      0 0        347251      0      0      0 BMRU
s1-eth55  1500   350023      0      0 0        337064      0      0      0 BMRU
s1-eth56  1500   351020      0      0 0        342418      0      0      0 BMRU
s1-eth57  1500   341984      0      0 0        331798      0      0      0 BMRU
s1-eth58  1500   339855      0      0 0        332246      0      0      0 BMRU
s1-eth59  1500   331692      0      0 0        321756      0      0      0 BMRU
s1-eth60  1500   329323      0      0 0        317487      0      0      0 BMRU
s1-eth61  1500   345441      0      0 0        335543      0      0      0 BMRU
s1-eth62  1500   336868      0      0 0        326089      0      0      0 BMRU
s1-eth63  1500   346601      0      0 0        336641      0      0      0 BMRU
s1-eth64  1500   350515      0      0 0        339488      0      0      0 BMRU
s1-eth65  1500   346256      0      0 0        336738      0      0      0 BMRU
s1-eth66  1500   334369      0      0 0        325371      0      0      0 BMRU
s1-eth67  1500   352429      0      0 0        340490      0      0      0 BMRU
s1-eth68  1500   336496      0      0 0        326494      0      0      0 BMRU
s1-eth69  1500   350363      0      0 0        341946      0      0      0 BMRU
s1-eth70  1500   344063      0      0 0        334951      0      0      0 BMRU
s1-eth71  1500   349888      0      0 0        338721      0      0      0 BMRU
s1-eth72  1500   338922      0      0 0        327937      0      0      0 BMRU
s1-eth73  1500   340684      0      0 0        329316      0      0      0 BMRU
s1-eth74  1500   372660      0      0 0        361440      0      0      0 BMRU
s1-eth75  1500   343874      0      0 0        332649      0      0      0 BMRU
s1-eth76  1500   350342      0      0 0        340367      0      0      0 BMRU
s1-eth77  1500   368975      0      0 0        357828      0      0      0 BMRU
s1-eth78  1500   343151      0      0 0        330617      0      0      0 BMRU
s1-eth79  1500   347318      0      0 0        337642      0      0      0 BMRU
s1-eth80  1500   333802      0      0 0        323769      0      0      0 BMRU
s1-eth81  1500   350521      0      0 0        338603      0      0      0 BMRU
s1-eth82  1500   364308      0      0 0        354064      0      0      0 BMRU
s1-eth83  1500   325282      0      0 0        316408      0      0      0 BMRU
s1-eth84  1500   353885      0      0 0        342681      0      0      0 BMRU
s1-eth85  1500   345337      0      0 0        333177      0      0      0 BMRU
s1-eth86  1500   355651      0      0 0        343282      0      0      0 BMRU
s1-eth87  1500   343069      0      0 0        333477      0      0      0 BMRU
s1-eth88  1500   350792      0      0 0        341211      0      0      0 BMRU
s1-eth89  1500   350324      0      0 0        339040      0      0      0 BMRU
s1-eth90  1500   340380      0      0 0        327701      0      0      0 BMRU
s1-eth91  1500   362379      0      0 0        350782      0      0      0 BMRU
s1-eth92  1500   352081      0      0 0        341094      0      0      0 BMRU
s1-eth93  1500   343636      0      0 0        331390      0      0      0 BMRU
s1-eth94  1500   357676      0      0 0        348090      0      0      0 BMRU
s1-eth95  1500   330825      0      0 0        321472      0      0      0 BMRU
s1-eth96  1500   360176      0      0 0        348882      0      0      0 BMRU
s1-eth97  1500   353279      0      0 0        342272      0      0      0 BMRU
s1-eth98  1500   379728      0      0 0        369138      0      0      0 BMRU
s1-eth99  1500   370462      0      0 0        361626      0      0      0 BMRU
s1-eth10  1500   395674      0      0 0        386533      0      0      0 BMRU
s1-eth10  1500 35316471      0      0 0      36410249      0      0      0 BMRU
